"id","mtime","file","mtype","refname","fullname","name","rank","description","license","privileged","disclosure_date","default_target","default_action","stance","ready","ref_names","author_names"
621,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/fdm_torrent.rb","exploit","windows/fileformat/fdm_torrent","exploit/windows/fileformat/fdm_torrent","Free Download Manager Torrent Parsing Buffer Overflow",400,"This module exploits a stack buffer overflow in Free Download Manager 3.0 Build 844. Arbitrary code execution could occur when parsing a specially crafted torrent file.","Metasploit Framework License (BSD)","f","2009-02-02 00:00:00",0,,"aggressive","t","BID-33555, CVE-2009-0184, OSVDB-54033, URL-http://downloads.securityfocus.com/vulnerabilities/exploits/33555-SkD.pl, URL-http://freedownload.svn.sourceforge.net/viewvc/freedownload/FDM/Bittorrent/fdmbtsupp/vmsBtFileImpl.cpp?r1=9&r2=18, URL-http://freedownload.svn.sourceforge.net/viewvc/freedownload/FDM/vmsBtDownloadManager.cpp?r1=11&r2=18, URL-http://secunia.com/secunia_research/2009-5/","SkD <skdrat@hotmail.com>, jduck <jduck@metasploit.com>"
622,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/feeddemon_opml.rb","exploit","windows/fileformat/feeddemon_opml","exploit/windows/fileformat/feeddemon_opml","FeedDemon <= 3.1.0.12 Stack Buffer Overflow",500,"This module exploits a buffer overflow in FeedDemon v3.1.0.12. When the application is used to import a specially crafted opml file, a buffer overflow occurs allowing arbitrary code execution.  All versions are suspected to be vulnerable. This vulnerability was originally reported against version 2.7 in February of 2009.","Metasploit Framework License (BSD)","f","2009-02-09 00:00:00",0,,"aggressive","t","BID-33630, CVE-2009-0546, EDB-11379, EDB-7995, EDB-8010, OSVDB-51753","dookie, fl0 fl0w, jduck <jduck@metasploit.com>"
623,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/foxit_reader_filewrite.rb","exploit","windows/fileformat/foxit_reader_filewrite","exploit/windows/fileformat/foxit_reader_filewrite","Foxit PDF Reader 4.2 Javascript File Write",300,"This module exploits an unsafe Javascript API implemented in Foxit PDF Reader version 4.2. The createDataObject() Javascript API function allows for writing arbitrary files to the file system. This issue was fixed in version 4.3.1.0218.  Note: This exploit uses the All Users directory currently, which required administrator privileges to write to. This means an administrative user has to open the file to be successful. Kind of lame but thats how it goes sometimes in the world of file write bugs.","Metasploit Framework License (BSD)","f","2011-03-05 00:00:00",0,,"aggressive","t","OSVDB-71104, URL-http://scarybeastsecurity.blogspot.com/2011/03/dangerous-file-write-bug-in-foxit-pdf.html","Chris Evans, bannedit <bannedit@metasploit.com>"
624,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/foxit_reader_launch.rb","exploit","windows/fileformat/foxit_reader_launch","exploit/windows/fileformat/foxit_reader_launch","Foxit Reader 3.0 Open Execute Action Stack Based Buffer Overflow",400,"This module exploits a buffer overflow in Foxit Reader 3.0 builds 1301 and earlier. Due to the way Foxit Reader handles the input from an ""Launch"" action, it is possible to cause a stack-based buffer overflow, allowing an attacker to gain arbitrary code execution under the context of the user.","Metasploit Framework License (BSD)","f","2009-03-09 00:00:00",0,,"aggressive","t","BID-34035, CVE-2009-0837, OSVDB-55614, URL-http://www.coresecurity.com/content/foxit-reader-vulnerabilities","Francisco Falcon, bannedit <bannedit@metasploit.com>"
625,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/foxit_title_bof.rb","exploit","windows/fileformat/foxit_title_bof","exploit/windows/fileformat/foxit_title_bof","Foxit PDF Reader v4.1.1 Title Stack Buffer Overflow",500,"This module exploits a stack buffer overflow in Foxit PDF Reader prior to version 4.2.0.0928. The vulnerability is triggered when opening a malformed PDF file that contains an overly long string in the Title field. This results in overwriting a structured exception handler record.  NOTE: This exploit does not use javascript.","Metasploit Framework License (BSD)","f","2010-11-13 00:00:00",0,,"aggressive","t","EDB-15532, OSVDB-68648, URL-http://www.corelan.be:8800/index.php/2010/11/13/offensive-security-exploit-weekend/","Sud0, corelanc0d3r <peter.ve@corelan.be>, dookie, jduck <jduck@metasploit.com>"
626,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/free_mp3_ripper_wav.rb","exploit","windows/fileformat/free_mp3_ripper_wav","exploit/windows/fileformat/free_mp3_ripper_wav","Free MP3 CD Ripper 1.1 WAV File Stack Buffer Overflow",500,"This module exploits a stack based buffer overflow found in Free MP3 CD Ripper 1.1. The overflow is triggered when an unsuspecting user opens a malicious WAV file.","Metasploit Framework License (BSD)","f","2011-08-27 00:00:00",0,,"aggressive","t","EDB-11975, EDB-17727, OSVDB-63349","James Fitts <fitts.james@gmail.com>, Richard Leahy, Tiago Henriques, X-h4ck"
627,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/galan_fileformat_bof.rb","exploit","windows/fileformat/galan_fileformat_bof","exploit/windows/fileformat/galan_fileformat_bof","gAlan 0.2.1 Buffer Overflow",300,"This module exploits a stack buffer overflow in gAlan 0.2.1  by creating a specially crafted galan file.","Metasploit Framework License (BSD)","f","2009-12-07 00:00:00",0,,"aggressive","t","EDB-10339, OSVDB-60897","Jeremy Brown <0xjbrown41@gmail.com>, loneferret"
628,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/gsm_sim.rb","exploit","windows/fileformat/gsm_sim","exploit/windows/fileformat/gsm_sim","GSM SIM Editor 5.15 Buffer Overflow",300,"This module exploits a stack-based buffer overflow in GSM SIM Editor 5.15. When opening a specially crafted .sms file in GSM SIM Editor a stack-based buffer overflow occurs which allows an attacker to execute arbitrary code.","Metasploit Framework License (BSD)","f","2010-07-07 00:00:00",0,,"aggressive","t","EDB-14258","Lincoln <lincoln@corelan.be>, Ruben Alejandro, chap0 <contact.chap0@gmail.com>"
629,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/gta_samp.rb","exploit","windows/fileformat/gta_samp","exploit/windows/fileformat/gta_samp","GTA SA-MP server.cfg Buffer Overflow",300,"This module exploits a stack-based buffer overflow in GTA SA-MP Server. This buffer overflow occurs when the application attempts to open a malformed server.cfg file. To exploit this vulnerability, an attacker must send the victim a server.cfg file and have them run samp-server.exe.","Metasploit Framework License (BSD)","f","2011-09-18 00:00:00",0,,"aggressive","t","EDB-17893","Silent_Dream"
630,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/hhw_hhp_compiledfile_bof.rb","exploit","windows/fileformat/hhw_hhp_compiledfile_bof","exploit/windows/fileformat/hhw_hhp_compiledfile_bof","HTML Help Workshop 4.74 (hhp Project File) Buffer Overflow",400,"This module exploits a stack buffer overflow in HTML Help Workshop 4.74 By creating a specially crafted hhp file, an an attacker may be able to execute arbitrary code.","Metasploit Framework License (BSD)","f","2006-02-06 00:00:00",0,,"aggressive","t","CVE-2006-0564, EDB-1488, EDB-1490, OSVDB-22941","bratax, jduck <jduck@metasploit.com>"
631,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/hhw_hhp_contentfile_bof.rb","exploit","windows/fileformat/hhw_hhp_contentfile_bof","exploit/windows/fileformat/hhw_hhp_contentfile_bof","HTML Help Workshop 4.74 (hhp Project File) Buffer Overflow",400,"This module exploits a stack buffer overflow in HTML Help Workshop 4.74 by creating a specially crafted hhp file.","Metasploit Framework License (BSD)","f","2006-02-06 00:00:00",0,,"aggressive","t","CVE-2006-0564, EDB-1470, EDB-1495, OSVDB-22941","bratax, jduck <jduck@metasploit.com>"
632,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/hhw_hhp_indexfile_bof.rb","exploit","windows/fileformat/hhw_hhp_indexfile_bof","exploit/windows/fileformat/hhw_hhp_indexfile_bof","HTML Help Workshop 4.74 (hhp Project File) Buffer Overflow",400,"This module exploits a stack buffer overflow in HTML Help Workshop 4.74 by creating a specially crafted hhp file.","Metasploit Framework License (BSD)","f","2009-01-17 00:00:00",0,,"aggressive","t","BID-33189, CVE-2009-0133, EDB-10323, EDB-10335, OSVDB-22941","Encrypt3d.M!nd, jduck <jduck@metasploit.com>, loneferret"
633,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/ht_mp3player_ht3_bof.rb","exploit","windows/fileformat/ht_mp3player_ht3_bof","exploit/windows/fileformat/ht_mp3player_ht3_bof","HT-MP3Player 1.0 HT3 File Parsing Buffer Overflow",400,"This module exploits a stack buffer overflow in HT-MP3Player 1.0. Arbitrary code execution could occur when parsing a specially crafted .HT3 file.  NOTE: The player installation does not register the file type to be handled. Therefore, a user must take extra steps to load this file.","Metasploit Framework License (BSD)","f","2009-06-29 00:00:00",0,,"aggressive","t","CVE-2009-2485, EDB-9034, EDB-9038, OSVDB-55449","His0k4, hack4love <hack4love@hotmail.com>, jduck <jduck@metasploit.com>"
634,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/ibm_pcm_ws.rb","exploit","windows/fileformat/ibm_pcm_ws","exploit/windows/fileformat/ibm_pcm_ws","IBM Personal Communications iSeries Access WorkStation 5.9 Profile",500,"The IBM Personal Communications I-Series application WorkStation is susceptible to a  stack-based buffer overflow vulnerability within file parsing in which data copied to a  location in memory exceeds the size of the reserved destination area. The buffer is located  on the runtime program stack.   When the WorkStation file is opened it will reach the code path at 0x67575180 located in  pcspref.dll which conducts string manipulation and validation on the data supplied in the  WorkStation file. The application will first check if 'Profile' header exists and appends  a dot with the next parameter within the file. It will then measure the character length  of the header by calling strcspn with a dot as its null-terminated character.   It will then write the header into memory and ensure the header ends with a NUL character.  The parameter character array is passed to the strcpy() function. The application has  declared a 52-element character array for the destination for strcpy function. The  function does not perform bounds checking therefore, data can be written paste the end of  the buffer variable resulting in corruption of adjacent variables including other local  variables, program state information and function arguments. You will notice that the  saved RETURN address at offset 0x6c is overwritten by the data written past the buffer.   To ensure we can perform arbitrary code execution we must we provide a valid pointer at  0x74 which is used as a argument for the called function at 0x675751ED as a id file  extension parameter. Once the caller regains control we will reach our RETURN. The Ret  instruction will be used to pop the overwritten saved return address which was currupted.   This exploit has been written to bypass 2 mitigations DEP and ASLR on a Windows platform.   Versions tested:  IBM System i Access for Windows V6R1M0 version 06.01.0001.0000a  Which bundles pcsws.exe version 5090.27271.709   Tested on:  Microsoft Windows XP  [Version 5.1.2600]  Microsoft Windows Vista [Version 6.0.6002]  Microsoft Windows 7  [Version 6.1.7600]","Metasploit Framework License (BSD)","f","2012-02-28 00:00:00",0,,"aggressive","t","CVE-2012-0201, OSVDB-79657, URL-https://www-304.ibm.com/support/docview.wss?uid=swg21586166","TecR0c <roccogiovannicalvi@gmail.com>"
635,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/ideal_migration_ipj.rb","exploit","windows/fileformat/ideal_migration_ipj","exploit/windows/fileformat/ideal_migration_ipj","PointDev IDEAL Migration Buffer Overflow",500,"This module exploits a stack buffer overflow in versions v9.7 through v10.5 of IDEAL Administration and versions 4.5 and 4.51 of IDEAL Migration. All versions are suspected to be vulnerable. By creating a specially crafted ipj file, an an attacker may be able to execute arbitrary code.  NOTE: IDEAL Administration 10.5 is compiled with /SafeSEH","Metasploit Framework License (BSD)","f","2009-12-05 00:00:00",0,,"aggressive","t","CVE-2009-4265, EDB-10319, EDB-12403, EDB-12404, EDB-12540, OSVDB-60681","Dr_IDE, dookie, jduck <jduck@metasploit.com>"
636,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/irfanview_jpeg2000_bof.rb","exploit","windows/fileformat/irfanview_jpeg2000_bof","exploit/windows/fileformat/irfanview_jpeg2000_bof","Irfanview JPEG2000 <= v4.3.2.0 jp2 Stack Buffer Overflow",300,"This module exploits a stack-based buffer overflow vulnerability in version <= 4.3.2.0 of Irfanview's JPEG2000.dll plugin. This exploit has been tested on a specific version of irfanview (v4.3.2), although other versions may work also. The vulnerability is triggered via parsing an invalid qcd chunk structure and specifying a malformed qcd size and data.  Payload delivery and vulnerability trigger can be executed in multiple ways. The user can double click the file, use the file dialog, open via the icon and drag/drop the file into Irfanview\'s window. An egg hunter is used for stability.","Metasploit Framework License (BSD)","f","2012-01-16 00:00:00",0,,"aggressive","t","BID-51426, CVE-2012-0897, OSVDB-78333, URL-http://www.greyhathacker.net/?p=525","Parvez Anwar <parvez@greyhathacker.net>, juan vazquez <juan.vazquez@metasploit.com>, mr_me <steventhomasseeley@gmail.com>"
637,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/ispvm_xcf_ispxcf.rb","exploit","windows/fileformat/ispvm_xcf_ispxcf","exploit/windows/fileformat/ispvm_xcf_ispxcf","Lattice Semiconductor ispVM System XCF File Handling Overflow",300,"This module exploits a vulnerability found in ispVM System 18.0.2. Due to the way ispVM handles .xcf files, it is possible to cause a buffer overflow with a specially crafted file, when a long value is supplied for the version attribute of the ispXCF tag. It results in arbitrary code execution under the context of the user.","Metasploit Framework License (BSD)","f","2012-05-16 00:00:00",0,,"aggressive","t","BID-53562, OSVDB-82000, URL-http://secunia.com/advisories/48740/","Unknown, juan vazquez <juan.vazquez@metasploit.com>"
638,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/exploits/windows/fileformat/kingview_kingmess_kvl.rb","exploit","windows/fileformat/kingview_kingmess_kvl","exploit/windows/fileformat/kingview_kingmess_kvl","KingView Log File Parsing Buffer Overflow",300,"This module exploits a vulnerability found in KingView <= 6.55. It exists in the KingMess.exe application when handling log files, due to the insecure usage of sprintf. This module uses a malformed .kvl file which must be opened by the victim via the KingMess.exe application, through the 'Browse Log Files' option. The module has been tested successfully on KingView 6.52 and KingView 6.53 Free Trial over Windows XP SP3.","Metasploit Framework License (BSD)","f","2012-11-20 00:00:00",0,,"aggressive","t","BID-57909, CVE-2012-4711, OSVDB-89690, URL-http://ics-cert.us-cert.gov/pdf/ICSA-13-043-02.pdf","Carlos Mario Penagos Hollman, Lucas Apa, juan vazquez <juan.vazquez@metasploit.com>"
