Destination,Prefix,First Interval,Sub Interval,Rate,Status,Start Date,End Date
SWITZERLAND SWISSCOM MOBILE,4179328,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179329,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179330,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179331,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179332,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179333,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179334,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179335,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179336,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179337,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179338,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179339,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179340,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179341,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179342,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179343,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179344,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179345,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179346,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179347,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179348,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179349,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179350,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179351,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179352,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179353,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179354,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179355,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179356,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179357,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179358,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179359,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179360,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179361,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179362,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179363,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179364,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179365,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179366,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179367,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179368,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179369,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179370,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179371,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179372,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179373,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179374,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179375,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179376,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179377,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179378,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179379,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179380,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179381,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179382,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179383,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179384,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179385,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179386,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179387,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179388,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179389,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179390,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179391,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179392,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179393,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179394,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179395,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179396,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179397,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179398,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179399,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179400,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179401,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179402,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179403,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179404,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179405,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179406,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179407,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179408,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179409,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179410,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179411,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179412,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179413,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179414,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179415,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179416,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179417,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179418,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179419,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179420,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179421,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179422,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179423,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179424,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179425,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179426,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179427,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179428,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179429,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179430,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179431,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179432,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179433,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179434,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179435,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179436,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179437,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179438,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179439,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179440,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179441,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179442,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179443,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179444,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179445,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179446,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179447,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179448,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179449,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179450,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179451,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179452,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179453,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179454,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179455,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179456,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179457,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179458,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179459,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179460,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179461,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179462,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179463,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179464,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179465,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179466,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179467,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179468,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179469,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179470,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179471,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179472,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179473,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179474,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179475,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179476,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179477,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179478,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179479,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179480,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179481,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179482,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179483,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179484,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179485,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179486,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179487,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179488,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179489,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179490,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179491,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179492,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179493,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179494,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179495,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179496,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179497,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179498,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179499,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179500,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179501,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179502,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179503,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179504,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179505,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179506,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179507,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179508,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179509,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179510,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179511,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179512,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179513,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179514,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179515,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179516,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179517,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179518,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179519,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179520,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179521,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179522,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179523,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179524,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179525,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179526,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179527,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179528,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179529,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179530,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179531,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179532,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179533,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179534,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179535,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179536,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179537,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179538,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179539,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179540,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179541,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179542,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179543,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179544,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179545,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179546,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179547,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179548,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179549,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179550,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179551,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179552,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179553,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179554,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179555,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179556,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179557,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179558,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179559,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179560,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179561,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179562,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179563,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179564,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179565,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179566,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179567,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179568,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179569,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179570,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179571,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179572,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179573,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179574,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179575,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179576,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179577,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179578,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179579,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179580,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179581,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179582,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179583,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179584,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
SWITZERLAND SWISSCOM MOBILE,4179585,30,6,0.2152,Current,2010-07-02 11:06:58.484053,
